testCompanyName=y_BERT_CM_epoch7,testCompanyName=y_BERT_NoPT_epoch7,testCompanyName=y_BERT_SM_epoch7,testCompanyName=y_BERT_WWM_epoch7,testCompanyName=y_Araci_CM_epoch7,testCompanyName=y_Araci_NoPT_epoch7,testCompanyName=y_Araci_SM_epoch7,testCompanyName=y_Araci_WWM_epoch7,testCompanyName=y_Yang_CM_epoch7,testCompanyName=y_Yang_NoPT_epoch7,testCompanyName=y_Yang_SM_epoch7,testCompanyName=y_Yang_WWM_epoch7,testCompanyName=y_SECBERT_CM_epoch7,testCompanyName=y_SECBERT_NoPT_epoch7,testCompanyName=y_SECBERT_SM_epoch7,testCompanyName=y_SECBERT_WWM_epoch7
78.94,79.44,79.25999999999999,79.7,79.92000000000002,77.46000000000001,79.84,79.38000000000001,78.98,78.88000000000001,79.88,79.7,80.25999999999999,77.56,78.93999999999998,80.54
79.54,79.24,80.24000000000001,77.66,80.46,77.18,80.80000000000001,80.58,79.03999999999999,78.84,81.14000000000001,80.52000000000001,79.35999999999999,77.66,79.71999999999998,80.13999999999999
80.56,80.74,79.82000000000001,80.16,79.96000000000001,76.98,80.04,80.80000000000001,80.02,80.04,82.17999999999999,80.94000000000001,80.54,79.66000000000001,79.48,80.32000000000001
80.96,81.64,81.28,80.92,80.52,79.62,80.64,80.52,80.98,80.44,81.03999999999999,81.0,81.32,80.06,80.24000000000001,79.74000000000001
80.86,81.44,81.00000000000001,81.33999999999999,80.46,79.80000000000001,79.97999999999999,81.38,80.93999999999998,81.06,81.22,81.72,80.5,80.24000000000001,80.66000000000001,81.12
81.55999999999999,81.83999999999999,81.5,82.0,81.00000000000001,80.67999999999999,80.64,81.66,81.4,81.58,82.02000000000001,82.1,81.89999999999999,81.77999999999999,79.94,81.38
81.81999999999998,82.06,81.89999999999999,81.90000000000002,81.13999999999999,82.0,81.64,82.28,82.22,81.2,82.32000000000002,83.11999999999999,82.1,81.3,81.89999999999999,82.32
80.60571428571428,80.91428571428571,80.71428571428571,80.52571428571427,80.49428571428572,79.10285714285715,80.51142857142857,80.94285714285715,80.51142857142858,80.29142857142858,81.4,81.3,80.8542857142857,79.75142857142858,80.12571428571428,80.7942857142857
