testCompanyName=n_BERT_CM_epoch7,testCompanyName=n_BERT_NoPT_epoch7,testCompanyName=n_BERT_SM_epoch7,testCompanyName=n_BERT_WWM_epoch7,testCompanyName=n_Araci_CM_epoch7,testCompanyName=n_Araci_NoPT_epoch7,testCompanyName=n_Araci_SM_epoch7,testCompanyName=n_Araci_WWM_epoch7,testCompanyName=n_Yang_CM_epoch7,testCompanyName=n_Yang_NoPT_epoch7,testCompanyName=n_Yang_SM_epoch7,testCompanyName=n_Yang_WWM_epoch7,testCompanyName=n_SECBERT_CM_epoch7,testCompanyName=n_SECBERT_NoPT_epoch7,testCompanyName=n_SECBERT_SM_epoch7,testCompanyName=n_SECBERT_WWM_epoch7
48.760000000000005,52.68000000000001,50.339999999999996,44.879999999999995,53.959999999999994,47.68,60.90000000000001,49.220000000000006,52.12000000000001,55.400000000000006,49.36,53.76,58.84,54.620000000000005,59.02,54.459999999999994
61.4,56.83999999999999,60.82000000000001,56.92,63.559999999999995,56.879999999999995,67.2,59.13999999999999,62.3,61.02000000000001,59.199999999999996,61.660000000000004,69.08000000000001,61.3,67.48,63.94
71.0,70.48,72.72000000000001,70.19999999999999,74.28,65.06,75.88000000000001,76.24000000000001,73.78,70.87999999999998,72.98000000000002,70.0,76.56,73.25999999999999,71.89999999999999,71.52000000000001
77.67999999999999,76.32,76.98,76.26000000000002,77.82,70.38,78.34,78.02,77.00000000000001,77.08,77.78,78.10000000000001,78.56,73.8,75.7,73.42
77.36000000000001,75.96000000000001,75.94,78.12,76.64,72.88,74.92,78.34,75.44000000000001,77.88000000000001,77.96,75.82000000000001,79.10000000000001,76.66000000000001,76.52000000000001,77.78
67.24,66.45599999999999,67.36,65.276,69.252,62.576,71.44800000000001,68.19200000000001,68.12800000000001,68.452,67.456,67.86800000000001,72.42800000000001,67.92800000000001,70.124,68.224
