2,3,4,5,6,7,8,9,10,11,12,13,14,15
48.515,51.120000000000005,48.94500000000001,51.105,54.37000000000001,56.074999999999996,53.94,55.665000000000006,56.629999999999995,58.59,59.38,59.465,61.489999999999995,62.325
50.155,54.385,56.510000000000005,58.415000000000006,62.125,65.47999999999999,67.68,71.02,73.05000000000001,74.0,73.35499999999999,74.325,74.51,74.99000000000001
54.03,66.035,69.49,74.38,75.4,76.85000000000001,77.47500000000001,78.525,78.98000000000002,78.59,77.38499999999999,78.16,78.60000000000001,79.015
61.74499999999999,72.35,77.13499999999999,78.635,79.26500000000001,80.12,79.455,80.35,80.095,79.92500000000001,78.57000000000001,80.215,80.545,79.745
68.89,76.76,79.245,79.86,78.685,79.095,78.795,78.97,79.245,78.775,78.92999999999999,79.59,79.965,79.845
56.667,64.13,66.265,68.47899999999998,69.969,71.524,71.469,72.906,73.6,73.976,73.524,74.351,75.02199999999999,75.18400000000001
