testCompanyName=y_BERT_CM_epoch7,testCompanyName=y_BERT_NoPT_epoch7,testCompanyName=y_BERT_SM_epoch7,testCompanyName=y_BERT_WWM_epoch7,testCompanyName=y_Araci_CM_epoch7,testCompanyName=y_Araci_NoPT_epoch7,testCompanyName=y_Araci_SM_epoch7,testCompanyName=y_Araci_WWM_epoch7,testCompanyName=y_Yang_CM_epoch7,testCompanyName=y_Yang_NoPT_epoch7,testCompanyName=y_Yang_SM_epoch7,testCompanyName=y_Yang_WWM_epoch7,testCompanyName=y_SECBERT_CM_epoch7,testCompanyName=y_SECBERT_NoPT_epoch7,testCompanyName=y_SECBERT_SM_epoch7,testCompanyName=y_SECBERT_WWM_epoch7
51.89999999999999,54.50000000000001,49.84,51.6,54.080000000000005,42.379999999999995,59.13999999999999,48.50000000000001,58.879999999999995,46.9,56.73999999999999,51.519999999999996,59.43999999999999,56.08,59.21999999999999,51.22000000000001
65.02000000000001,63.62,60.35999999999999,53.54,62.39999999999999,62.019999999999996,68.84,51.20000000000001,68.5,63.1,67.78,61.86000000000001,65.99999999999999,66.08,69.82000000000001,61.58000000000001
73.42,75.86,77.24,61.08,77.18,69.26,79.67999999999999,62.1,77.62,74.34,79.34,68.80000000000001,79.18,76.34,75.58,69.92
79.58000000000001,78.86000000000001,78.8,68.38,79.68,71.26,79.64,70.1,80.44,79.48,81.1,74.68,80.78,77.4,77.10000000000001,76.18
78.88000000000001,77.16000000000001,79.66,70.12,76.94,74.98000000000002,78.18,72.44,79.94,79.80000000000001,79.38000000000001,75.7,80.62000000000002,77.8,78.94,77.34
69.76,70.00000000000001,69.17999999999999,60.944,70.05600000000001,63.980000000000004,73.09599999999999,60.86800000000001,73.076,68.724,72.868,66.512,73.204,70.74,72.132,67.248
